transaction_id,posting_date,document_date,amount,vendor_name,invoice_number,debit_account,credit_account,narration,is_manual_entry,gst_amount,gstin
TXN-028950,2025-06-02,2025-06-02,2019.24,VENDOR_0136,INV-2025-7034,Capital Expenditure,SBI Corporate Account,Payment for capital expenditure to VENDOR_0136,False,363.46,27ABCDE9226F1Z5
TXN-028951,2025-08-02,2025-08-02,3627.99,VENDOR_0037,INV-2025-8776,Operating Expenses,Accounts Payable,Payment for operating expenses to VENDOR_0037,False,653.04,27ABCDE2032F1Z5
TXN-028952,2025-12-28,2025-12-25,1649.07,VENDOR_0180,INV-2025-4597,Operating Expenses,Accounts Payable,Payment for operating expenses to VENDOR_0180,False,296.83,27ABCDE2432F1Z5
TXN-028953,2025-05-02,2025-05-01,18673.85,VENDOR_0188,INV-2025-4165,Operating Expenses,Accounts Payable,Payment for operating expenses to VENDOR_0188,False,3361.29,27ABCDE7048F1Z5
TXN-028954,2025-07-04,2025-07-02,2728.69,VENDOR_0044,INV-2025-1012,Rent Expense,Accounts Payable,Payment for rent expense to VENDOR_0044,False,491.16,27ABCDE4704F1Z5
TXN-028955,2025-12-05,2025-12-04,6745.38,VENDOR_0034,INV-2025-9959,Operating Expenses,ICICI Bank Account,Payment for operating expenses to VENDOR_0034,False,1214.17,27ABCDE2315F1Z5
TXN-028956,2025-09-30,2025-09-28,3353.16,VENDOR_0133,INV-2025-2019,Operating Expenses,SBI Corporate Account,Payment for operating expenses to VENDOR_0133,False,603.57,27ABCDE7095F1Z5
TXN-028957,2025-12-20,2025-12-20,1220.34,VENDOR_0135,INV-2025-7188,Vendor Advances,SBI Corporate Account,Payment for vendor advances to VENDOR_0135,False,219.66,27ABCDE2525F1Z5
TXN-028958,2026-01-22,2026-01-21,6361.52,VENDOR_0134,INV-2025-5078,Vendor Advances,Accounts Payable,Payment for vendor advances to VENDOR_0134,False,1145.07,27ABCDE7940F1Z5
TXN-028959,2025-11-22,2025-11-22,715.18,VENDOR_0150,INV-2025-5896,Operating Expenses,Accounts Payable,Payment for operating expenses to VENDOR_0150,False,128.73,27ABCDE9110F1Z5
TXN-028960,2025-06-28,2025-06-26,6968.55,VENDOR_0068,INV-2025-2700,Capital Expenditure,HDFC Current Account,Payment for capital expenditure to VENDOR_0068,False,1254.34,27ABCDE4636F1Z5
TXN-028961,2026-03-26,2026-03-25,150.00,VENDOR_0138,INV-2025-4381,Operating Expenses,Accounts Payable,Payment for operating expenses to VENDOR_0138,False,27.00,27ABCDE8237F1Z5
TXN-028962,2025-08-24,2025-08-24,4655.73,VENDOR_0173,INV-2025-1435,Capital Expenditure,SBI Corporate Account,Payment for capital expenditure to VENDOR_0173,False,838.03,27ABCDE2326F1Z5
TXN-028963,2025-06-27,2025-06-25,23892.97,VENDOR_0108,INV-2025-8380,Operating Expenses,Accounts Payable,Payment for operating expenses to VENDOR_0108,False,4300.73,27ABCDE2325F1Z5
TXN-028964,2025-10-14,2025-10-11,9319.11,VENDOR_0090,INV-2025-1374,Professional Fees,HDFC Current Account,Payment for professional fees to VENDOR_0090,False,1677.44,27ABCDE3785F1Z5
TXN-028965,2025-06-10,2025-06-07,161.56,VENDOR_0058,INV-2025-1912,Raw Material Purchases,Accounts Payable,Payment for raw material purchases to VENDOR_0058,False,29.08,27ABCDE8937F1Z5
TXN-028966,2025-08-09,2025-08-06,3550.99,VENDOR_0152,INV-2025-6158,Capital Expenditure,Accounts Payable,Payment for capital expenditure to VENDOR_0152,False,639.18,27ABCDE4726F1Z5
TXN-028967,2025-12-18,2025-12-16,3536.22,VENDOR_0198,INV-2025-8653,Professional Fees,HDFC Current Account,Payment for professional fees to VENDOR_0198,False,636.52,27ABCDE6388F1Z5
TXN-028968,2025-11-10,2025-11-10,126270.21,VENDOR_0053,INV-2025-9188,Vendor Advances,Accounts Payable,Payment for vendor advances to VENDOR_0053,False,22728.64,27ABCDE8085F1Z5
TXN-028969,2025-08-12,2025-08-10,27547.37,VENDOR_0110,INV-2025-3246,Raw Material Purchases,SBI Corporate Account,Payment for raw material purchases to VENDOR_0110,False,4958.53,27ABCDE5324F1Z5
TXN-028970,2025-07-18,2025-07-18,5824.05,VENDOR_0024,INV-2025-5266,Operating Expenses,SBI Corporate Account,Payment for operating expenses to VENDOR_0024,False,1048.33,27ABCDE7185F1Z5
TXN-028971,2025-06-01,2025-06-01,10834.05,VENDOR_0091,INV-2025-9245,Capital Expenditure,ICICI Bank Account,Payment for capital expenditure to VENDOR_0091,False,1950.13,27ABCDE3307F1Z5
TXN-028972,2025-08-20,2025-08-19,23372.37,VENDOR_0113,INV-2025-9278,Capital Expenditure,Accounts Payable,Payment for capital expenditure to VENDOR_0113,False,4207.03,27ABCDE9176F1Z5
TXN-028973,2025-08-06,2025-08-03,2992.09,VENDOR_0109,INV-2025-2717,Raw Material Purchases,Accounts Payable,Payment for raw material purchases to VENDOR_0109,False,538.58,27ABCDE4806F1Z5
TXN-028974,2025-08-22,2025-08-21,6664.4,VENDOR_0168,INV-2025-1596,Raw Material Purchases,Accounts Payable,Payment for raw material purchases to VENDOR_0168,False,1199.59,27ABCDE1957F1Z5
TXN-028975,2026-03-22,2026-03-19,5662.88,VENDOR_0098,INV-2025-8604,Professional Fees,Accounts Payable,Payment for professional fees to VENDOR_0098,False,1019.32,27ABCDE3315F1Z5
TXN-028976,2025-09-21,2025-09-20,19436.56,VENDOR_0162,INV-2025-5278,Raw Material Purchases,Accounts Payable,Payment for raw material purchases to VENDOR_0162,False,3498.58,27ABCDE3164F1Z5
TXN-028977,2025-04-12,2025-04-09,5333.28,VENDOR_0147,INV-2025-6634,Vendor Advances,Accounts Payable,Payment for vendor advances to VENDOR_0147,False,959.99,27ABCDE6440F1Z5
TXN-028978,2025-09-22,2025-09-19,5927.08,VENDOR_0025,INV-2025-4765,Raw Material Purchases,SBI Corporate Account,Payment for raw material purchases to VENDOR_0025,False,1066.87,27ABCDE7314F1Z5
TXN-028979,2025-12-23,2025-12-21,7425.14,VENDOR_0079,INV-2025-8494,Professional Fees,Accounts Payable,Payment for professional fees to VENDOR_0079,False,1336.53,27ABCDE4150F1Z5
TXN-028980,2025-06-05,2025-06-04,12837.32,VENDOR_0155,INV-2025-5006,Vendor Advances,ICICI Bank Account,Payment for vendor advances to VENDOR_0155,False,2310.72,27ABCDE6959F1Z5
TXN-028981,2026-01-15,2026-01-14,7029.32,VENDOR_0154,INV-2025-8395,Capital Expenditure,SBI Corporate Account,Payment for capital expenditure to VENDOR_0154,False,1265.28,27ABCDE9205F1Z5
TXN-028982,2025-12-19,2025-12-16,5822.87,VENDOR_0020,INV-2025-7294,Raw Material Purchases,Accounts Payable,Payment for raw material purchases to VENDOR_0020,False,1048.12,27ABCDE1032F1Z5
TXN-028983,2025-11-03,2025-11-03,22126.78,VENDOR_0194,INV-2025-4507,Professional Fees,SBI Corporate Account,Payment for professional fees to VENDOR_0194,False,3982.82,27ABCDE5517F1Z5
TXN-028984,2025-09-22,2025-09-20,9536.26,VENDOR_0133,INV-2025-5361,Capital Expenditure,HDFC Current Account,Payment for capital expenditure to VENDOR_0133,False,1716.53,27ABCDE2322F1Z5
TXN-028985,2025-05-31,2025-05-29,344.29,VENDOR_0094,INV-2025-9596,Rent Expense,Accounts Payable,Payment for rent expense to VENDOR_0094,False,61.97,27ABCDE8567F1Z5
TXN-028986,2025-04-23,2025-04-21,13438.53,VENDOR_0026,INV-2025-4671,Rent Expense,ICICI Bank Account,Payment for rent expense to VENDOR_0026,False,2418.94,27ABCDE1988F1Z5
TXN-028987,2026-03-26,2026-03-25,7258.1,VENDOR_0005,INV-2025-6685,Vendor Advances,SBI Corporate Account,Payment for vendor advances to VENDOR_0005,False,1306.46,27ABCDE6969F1Z5
TXN-028988,2025-12-05,2025-12-05,15972.78,VENDOR_0183,INV-2025-9921,Capital Expenditure,HDFC Current Account,Payment for capital expenditure to VENDOR_0183,False,2875.10,27ABCDE5479F1Z5
TXN-028989,2025-08-16,2025-08-16,17859.26,VENDOR_0145,INV-2025-8402,Rent Expense,Accounts Payable,Payment for rent expense to VENDOR_0145,False,3214.67,27ABCDE2097F1Z5
TXN-028990,2025-12-28,2025-12-28,3990.81,VENDOR_0074,INV-2025-5246,Vendor Advances,Accounts Payable,Payment for vendor advances to VENDOR_0074,False,718.35,27ABCDE5584F1Z5
TXN-028991,2025-05-20,2025-05-17,3636.91,VENDOR_0127,INV-2025-4330,Raw Material Purchases,ICICI Bank Account,Payment for raw material purchases to VENDOR_0127,False,654.64,27ABCDE7647F1Z5
TXN-028992,2025-10-07,2025-10-05,1468.35,VENDOR_0092,INV-2025-2354,Professional Fees,Accounts Payable,Payment for professional fees to VENDOR_0092,False,264.30,27ABCDE7030F1Z5
TXN-028993,2026-03-18,2026-03-15,4895.48,VENDOR_0108,INV-2025-6778,Professional Fees,SBI Corporate Account,Payment for professional fees to VENDOR_0108,False,881.19,27ABCDE1131F1Z5
TXN-028994,2025-11-13,2025-11-13,2360.42,VENDOR_0157,INV-2025-3243,Operating Expenses,HDFC Current Account,Payment for operating expenses to VENDOR_0157,False,424.88,27ABCDE4105F1Z5
TXN-028995,2025-10-17,2025-10-15,3120.47,VENDOR_0024,INV-2025-9788,Raw Material Purchases,ICICI Bank Account,Payment for raw material purchases to VENDOR_0024,False,561.68,27ABCDE7463F1Z5
TXN-028996,2026-03-11,2026-03-09,1642.55,VENDOR_0155,INV-2025-5202,Rent Expense,Accounts Payable,Payment for rent expense to VENDOR_0155,False,295.66,27ABCDE1013F1Z5
TXN-028997,2025-07-17,2025-07-15,16877.08,VENDOR_0102,INV-2025-3211,Professional Fees,HDFC Current Account,Payment for professional fees to VENDOR_0102,False,3037.87,27ABCDE9323F1Z5
TXN-028998,2025-08-09,2025-08-06,615.39,VENDOR_0131,INV-2025-7716,Raw Material Purchases,HDFC Current Account,Payment for raw material purchases to VENDOR_0131,False,110.77,27ABCDE1826F1Z5
TXN-028999,2026-02-06,2026-02-05,280.08,VENDOR_0072,INV-2025-3338,Raw Material Purchases,SBI Corporate Account,Payment for raw material purchases to VENDOR_0072,False,50.41,27ABCDE3344F1Z5
TXN-029000,2025-05-21,2025-05-20,10747.6,VENDOR_0129,INV-2025-1583,Professional Fees,ICICI Bank Account,Payment for professional fees to VENDOR_0129,False,1934.57,27ABCDE2664F1Z5
TXN-029001,2025-07-21,2025-07-19,5016.48,VENDOR_0188,INV-2025-9190,Capital Expenditure,Accounts Payable,Payment for capital expenditure to VENDOR_0188,False,902.97,27ABCDE1503F1Z5
TXN-029002,2025-06-29,2025-06-28,23132.14,VENDOR_0025,INV-2025-6427,Operating Expenses,Accounts Payable,Payment for operating expenses to VENDOR_0025,False,4163.79,27ABCDE7716F1Z5
TXN-029003,2026-01-20,2026-01-20,5684.41,VENDOR_0105,INV-2025-2951,Vendor Advances,Accounts Payable,Payment for vendor advances to VENDOR_0105,False,1023.19,27ABCDE5855F1Z5
TXN-029004,2025-05-01,2025-04-28,7207.66,VENDOR_0008,INV-2025-6313,Professional Fees,ICICI Bank Account,Payment for professional fees to VENDOR_0008,False,1297.38,27ABCDE3275F1Z5
TXN-029005,2026-01-14,2026-01-13,10324.53,VENDOR_0034,INV-2025-4987,Vendor Advances,ICICI Bank Account,Payment for vendor advances to VENDOR_0034,False,1858.42,27ABCDE8741F1Z5
TXN-029006,2025-10-04,2025-10-01,2106.34,VENDOR_0041,INV-2025-6467,Raw Material Purchases,Accounts Payable,Payment for raw material purchases to VENDOR_0041,False,379.14,27ABCDE3438F1Z5
TXN-029007,2026-03-02,2026-03-02,3977.99,VENDOR_0136,INV-2025-9889,Raw Material Purchases,SBI Corporate Account,Payment for raw material purchases to VENDOR_0136,False,716.04,27ABCDE7984F1Z5
TXN-029008,2025-08-21,2025-08-20,95626.6,VENDOR_0156,INV-2025-5147,Capital Expenditure,ICICI Bank Account,Payment for capital expenditure to VENDOR_0156,False,17212.79,27ABCDE9924F1Z5
TXN-029009,2025-07-13,2025-07-12,1216.0,VENDOR_0090,INV-2025-5913,Professional Fees,ICICI Bank Account,Payment for professional fees to VENDOR_0090,False,218.88,27ABCDE3278F1Z5
TXN-029010,2026-02-05,2026-02-02,53337.58,VENDOR_0147,INV-2025-7212,Raw Material Purchases,ICICI Bank Account,Payment for raw material purchases to VENDOR_0147,False,9600.76,27ABCDE7577F1Z5
TXN-029011,2025-08-12,2025-08-12,31107.12,VENDOR_0117,INV-2025-5428,Rent Expense,SBI Corporate Account,Payment for rent expense to VENDOR_0117,False,5599.28,27ABCDE9310F1Z5
TXN-029012,2026-01-31,2026-01-29,10542.78,VENDOR_0030,INV-2025-6772,Vendor Advances,SBI Corporate Account,Payment for vendor advances to VENDOR_0030,False,1897.70,27ABCDE8491F1Z5
TXN-029013,2025-07-23,2025-07-22,4169.04,VENDOR_0156,INV-2025-8365,Professional Fees,HDFC Current Account,Payment for professional fees to VENDOR_0156,False,750.43,27ABCDE1370F1Z5
TXN-029014,2025-11-01,2025-11-01,770.7,VENDOR_0141,INV-2025-6403,Professional Fees,SBI Corporate Account,Payment for professional fees to VENDOR_0141,False,138.73,27ABCDE8628F1Z5
TXN-029015,2025-07-19,2025-07-19,4597.54,VENDOR_0054,INV-2025-6325,Capital Expenditure,ICICI Bank Account,Payment for capital expenditure to VENDOR_0054,False,827.56,27ABCDE6799F1Z5
TXN-029016,2025-11-15,2025-11-13,3368.11,VENDOR_0041,INV-2025-2521,Raw Material Purchases,HDFC Current Account,Payment for raw material purchases to VENDOR_0041,False,606.26,27ABCDE3854F1Z5
TXN-029017,2025-10-08,2025-10-07,4317.35,VENDOR_0104,INV-2025-5404,Rent Expense,SBI Corporate Account,Payment for rent expense to VENDOR_0104,False,777.12,27ABCDE2473F1Z5
TXN-029018,2025-05-15,2025-05-15,21023.25,VENDOR_0081,INV-2025-2553,Professional Fees,HDFC Current Account,Payment for professional fees to VENDOR_0081,False,3784.18,27ABCDE9610F1Z5
TXN-029019,2026-01-17,2026-01-16,7790.56,VENDOR_0041,INV-2025-4861,Rent Expense,HDFC Current Account,Payment for rent expense to VENDOR_0041,False,1402.30,27ABCDE3241F1Z5
TXN-029020,2025-12-16,2025-12-13,8048.09,VENDOR_0023,INV-2025-9243,Raw Material Purchases,Accounts Payable,Payment for raw material purchases to VENDOR_0023,False,1448.66,27ABCDE8338F1Z5
TXN-029021,2025-08-07,2025-08-06,1969.22,VENDOR_0034,INV-2025-2333,Rent Expense,ICICI Bank Account,Payment for rent expense to VENDOR_0034,False,354.46,27ABCDE4357F1Z5
TXN-029022,2025-10-31,2025-10-28,29916.32,VENDOR_0118,INV-2025-7668,Raw Material Purchases,ICICI Bank Account,Payment for raw material purchases to VENDOR_0118,False,5384.94,27ABCDE3549F1Z5
TXN-029023,2025-04-24,2025-04-21,3146.15,VENDOR_0153,INV-2025-2652,Capital Expenditure,SBI Corporate Account,Payment for capital expenditure to VENDOR_0153,False,566.31,27ABCDE5788F1Z5
TXN-029024,2025-07-02,2025-07-02,6744.09,VENDOR_0026,INV-2025-6922,Raw Material Purchases,Accounts Payable,Payment for raw material purchases to VENDOR_0026,False,1213.94,27ABCDE4733F1Z5
TXN-029025,2025-08-01,2025-07-29,4902.98,VENDOR_0119,INV-2025-2871,Vendor Advances,Accounts Payable,Payment for vendor advances to VENDOR_0119,False,882.54,27ABCDE5900F1Z5
TXN-029026,2025-10-11,2025-10-08,2153.55,VENDOR_0104,INV-2025-8768,Rent Expense,ICICI Bank Account,Payment for rent expense to VENDOR_0104,False,387.64,27ABCDE7323F1Z5
TXN-029027,2025-09-19,2025-09-17,57266.87,VENDOR_0181,INV-2025-2833,Operating Expenses,SBI Corporate Account,Payment for operating expenses to VENDOR_0181,False,10308.04,27ABCDE1328F1Z5
TXN-029028,2026-02-13,2026-02-13,8517.21,VENDOR_0009,INV-2025-6015,Vendor Advances,SBI Corporate Account,Payment for vendor advances to VENDOR_0009,False,1533.10,27ABCDE8878F1Z5
TXN-029029,2026-01-02,2026-01-02,5195.31,VENDOR_0121,INV-2025-8680,Rent Expense,ICICI Bank Account,Payment for rent expense to VENDOR_0121,False,935.16,27ABCDE9212F1Z5
TXN-029030,2025-09-16,2025-09-15,1587.93,VENDOR_0182,INV-2025-2771,Operating Expenses,Accounts Payable,Payment for operating expenses to VENDOR_0182,False,285.83,27ABCDE2252F1Z5
TXN-029031,2025-04-19,2025-04-17,266.05,VENDOR_0028,INV-2025-4912,Operating Expenses,SBI Corporate Account,Payment for operating expenses to VENDOR_0028,False,47.89,27ABCDE9114F1Z5
TXN-029032,2025-09-24,2025-09-23,1188.03,VENDOR_0199,INV-2025-1124,Raw Material Purchases,Accounts Payable,Payment for raw material purchases to VENDOR_0199,False,213.85,27ABCDE4187F1Z5
TXN-029033,2025-04-08,2025-04-07,1556.43,VENDOR_0014,INV-2025-1612,Rent Expense,Accounts Payable,Payment for rent expense to VENDOR_0014,False,280.16,27ABCDE8672F1Z5
TXN-029034,2025-11-29,2025-11-29,13379.25,VENDOR_0096,INV-2025-2767,Operating Expenses,Accounts Payable,Payment for operating expenses to VENDOR_0096,False,2408.26,27ABCDE5582F1Z5
TXN-029035,2025-09-21,2025-09-20,5854.47,VENDOR_0157,INV-2025-6191,Raw Material Purchases,SBI Corporate Account,Payment for raw material purchases to VENDOR_0157,False,1053.80,27ABCDE8872F1Z5
TXN-029036,2025-08-28,2025-08-26,1983.15,VENDOR_0003,INV-2025-8148,Professional Fees,Accounts Payable,Payment for professional fees to VENDOR_0003,False,356.97,27ABCDE5861F1Z5
TXN-029037,2025-07-22,2025-07-19,47239.88,VENDOR_0082,INV-2025-2858,Professional Fees,ICICI Bank Account,Payment for professional fees to VENDOR_0082,False,8503.18,27ABCDE5606F1Z5
TXN-029038,2026-01-11,2026-01-08,11235.06,VENDOR_0107,INV-2025-1946,Raw Material Purchases,Accounts Payable,Payment for raw material purchases to VENDOR_0107,False,2022.31,27ABCDE1752F1Z5
TXN-029039,2025-08-09,2025-08-08,11377.86,VENDOR_0181,INV-2025-3253,Rent Expense,ICICI Bank Account,Payment for rent expense to VENDOR_0181,False,2048.01,27ABCDE1062F1Z5
TXN-029040,2026-03-23,2026-03-21,4549.44,VENDOR_0122,INV-2025-7674,Operating Expenses,ICICI Bank Account,Payment for operating expenses to VENDOR_0122,False,818.90,27ABCDE7088F1Z5
TXN-029041,2025-09-22,2025-09-21,18798.11,VENDOR_0057,INV-2025-9102,Operating Expenses,ICICI Bank Account,Payment for operating expenses to VENDOR_0057,False,3383.66,27ABCDE9949F1Z5
TXN-029042,2025-04-27,2025-04-26,1709.01,VENDOR_0010,INV-2025-5291,Professional Fees,HDFC Current Account,Payment for professional fees to VENDOR_0010,False,307.62,27ABCDE3488F1Z5
TXN-029043,2025-12-05,2025-12-02,3067.79,VENDOR_0157,INV-2025-6155,Professional Fees,Accounts Payable,Payment for professional fees to VENDOR_0157,False,552.20,27ABCDE4961F1Z5
TXN-029044,2025-11-03,2025-11-03,2871.59,VENDOR_0013,INV-2025-7767,Professional Fees,Accounts Payable,Payment for professional fees to VENDOR_0013,False,516.89,27ABCDE3786F1Z5
TXN-029045,2026-02-09,2026-02-07,10500.58,VENDOR_0169,INV-2025-2055,Raw Material Purchases,SBI Corporate Account,Payment for raw material purchases to VENDOR_0169,False,1890.10,27ABCDE3287F1Z5
TXN-029046,2025-09-17,2025-09-15,1500.95,VENDOR_0190,INV-2025-7526,Rent Expense,SBI Corporate Account,Payment for rent expense to VENDOR_0190,False,270.17,27ABCDE7895F1Z5
TXN-029047,2026-02-21,2026-02-18,3911.4,VENDOR_0046,INV-2025-4935,Vendor Advances,Accounts Payable,Payment for vendor advances to VENDOR_0046,False,704.05,27ABCDE8930F1Z5
TXN-029048,2026-01-02,2026-01-02,2965.26,VENDOR_0154,INV-2025-1224,Capital Expenditure,HDFC Current Account,Payment for capital expenditure to VENDOR_0154,False,533.75,27ABCDE8694F1Z5
TXN-029049,2025-09-18,2025-09-18,9098.75,VENDOR_0073,INV-2025-6862,Professional Fees,ICICI Bank Account,Payment for professional fees to VENDOR_0073,False,1637.78,27ABCDE9498F1Z5
TXN-029050,2025-12-20,2025-12-20,7120.25,VENDOR_0185,INV-2025-6326,Operating Expenses,ICICI Bank Account,Payment for operating expenses to VENDOR_0185,False,1281.64,27ABCDE5475F1Z5
TXN-029051,2025-08-26,2025-08-25,8634.21,VENDOR_0187,INV-2025-7693,Professional Fees,SBI Corporate Account,Payment for professional fees to VENDOR_0187,False,1554.16,27ABCDE8303F1Z5
TXN-029052,2026-02-15,2026-02-12,423.73,VENDOR_0091,INV-2025-6968,Professional Fees,SBI Corporate Account,Payment for professional fees to VENDOR_0091,False,76.27,27ABCDE9845F1Z5
TXN-029053,2025-09-26,2025-09-25,31123.16,VENDOR_0189,INV-2025-7077,Vendor Advances,HDFC Current Account,Payment for vendor advances to VENDOR_0189,False,5602.17,27ABCDE2937F1Z5
TXN-029054,2025-04-22,2025-04-20,17001.43,VENDOR_0058,INV-2025-3596,Rent Expense,HDFC Current Account,Payment for rent expense to VENDOR_0058,False,3060.26,27ABCDE1403F1Z5
TXN-029055,2025-11-06,2025-11-04,9318.08,VENDOR_0146,INV-2025-4234,Capital Expenditure,ICICI Bank Account,Payment for capital expenditure to VENDOR_0146,False,1677.25,27ABCDE8928F1Z5
TXN-029056,2026-01-28,2026-01-27,12701.73,VENDOR_0007,INV-2025-9730,Operating Expenses,SBI Corporate Account,Payment for operating expenses to VENDOR_0007,False,2286.31,27ABCDE3790F1Z5
TXN-029057,2025-05-07,2025-05-05,30564.69,VENDOR_0086,INV-2025-9467,Vendor Advances,ICICI Bank Account,Payment for vendor advances to VENDOR_0086,False,5501.64,27ABCDE5109F1Z5
TXN-029058,2025-05-07,2025-05-07,6138.37,VENDOR_0089,INV-2025-3945,Vendor Advances,Accounts Payable,Payment for vendor advances to VENDOR_0089,False,1104.91,27ABCDE2396F1Z5
TXN-029059,2025-08-07,2025-08-04,401.57,VENDOR_0145,INV-2025-2204,Capital Expenditure,HDFC Current Account,Payment for capital expenditure to VENDOR_0145,False,72.28,27ABCDE4081F1Z5
TXN-029060,2025-12-22,2025-12-21,6032.12,VENDOR_0125,INV-2025-4712,Operating Expenses,ICICI Bank Account,Payment for operating expenses to VENDOR_0125,False,1085.78,27ABCDE4243F1Z5
TXN-029061,2025-10-20,2025-10-17,7578.91,VENDOR_0118,INV-2025-5071,Operating Expenses,ICICI Bank Account,Payment for operating expenses to VENDOR_0118,False,1364.20,27ABCDE1260F1Z5
